card_id	card_type	entity_id	title	summary	evidence	threshold	method	core	taxon	module	relation_type	score	observed_status	source_tables	source_taxon	target_node
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.986; taxon prevalence cores 3; site samples 115.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST8	S__3300005253_25		taxon_site	0.986445699965289	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.985; taxon prevalence cores 3; site samples 48.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST13	S__IMGVR_UViG_3300047157_000094		taxon_site	0.984766562143109	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.967; taxon prevalence cores 3; site samples 48.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST13	S__3300020364_17		taxon_site	0.96691462912923	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.965; taxon prevalence cores 3; site samples 48.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST13	S__3300026119_8		taxon_site	0.965384298232345	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.950; taxon prevalence cores 3; site samples 48.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST13	S__GCA_012974305.1		taxon_site	0.94964114984369	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.890; taxon prevalence cores 2; site samples 115.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST8	S__IMGVR_UViG_3300040985_001906		taxon_site	0.890112573097498	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.888; taxon prevalence cores 2; site samples 115.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST8	S__GCA_004356775.1		taxon_site	0.888454475666979	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.887; taxon prevalence cores 2; site samples 115.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST8	S__IMGVR_UViG_3300025276_000013		taxon_site	0.88723717831076	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.879; taxon prevalence cores 2; site samples 115.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST8	S__GCA_002816875.1		taxon_site	0.8791613326139	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.847; taxon prevalence cores 2; site samples 115.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST8	S__3300024353_52		taxon_site	0.84716478244355	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.843; taxon prevalence cores 2; site samples 115.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST8	S__GCA_004376075.1		taxon_site	0.843128351149303	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.802; taxon prevalence cores 2; site samples 48.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST13	S__IMGVR_UViG_3300021959_000034		taxon_site	0.801527587749742	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.797; taxon prevalence cores 2; site samples 48.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST13	S__IMGVR_UViG_3300031957_000171		taxon_site	0.796556215758559	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.754; taxon prevalence cores 2; site samples 48.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST13	S__GCA_015492195.1		taxon_site	0.754121983780729	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.746; taxon prevalence cores 2; site samples 48.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST13	S__GCF_001682155.1		taxon_site	0.745959231266309	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.691; taxon prevalence cores 2; site samples 48.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST13	S__GCA_003230615.1		taxon_site	0.69060590966237	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.686; taxon prevalence cores 2; site samples 48.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST13	S__3300024353_52		taxon_site	0.685871186248267	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.679; taxon prevalence cores 2; site samples 48.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST13	S__3300024353_29		taxon_site	0.678831768277609	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.672; taxon prevalence cores 2; site samples 48.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST13	S__3300002239_5		taxon_site	0.672221768717034	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.655; taxon prevalence cores 2; site samples 48.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST13	S__GCA_004376075.1		taxon_site	0.654991947795056	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.636; taxon prevalence cores 2; site samples 48.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	ST13	S__GCF_002836055.1		taxon_site	0.636360148006123	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.586; taxon prevalence cores 3; site samples 25.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	GeoB25202_R2	S__IMGVR_UViG_3300037635_001655		taxon_site	0.58615094939447	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
taxon_site_prev_3_bicor	predicted_link	taxon_site::prev_3::bicor::::	Predicted taxon_site link  -> 	Predicted taxon-site link between  and  with score 0.585; taxon prevalence cores 3; site samples 25.	Learned from calibrated latent similarity on prev_3/bicor using candidate predictions written by 10_ngraph_link_prediction.py.	prev_3	bicor	GeoB25202_R2	S__IMGVR_UViG_3300009443_000008		taxon_site	0.584894578186258	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	""	""
